proj,year,mo,da,run,fc,fk,fb,fs,fsw,fe,fp,fa,fl,spill,outflow,fcj,fkj,turb,tempc,tempf,flps,fca,fka,fsh
BON ,2009,9,27,3,1223,1648,0,1429,339,0,2,0,0,1.4,76.7,858,70,7,19.4446,67,,,,
BON ,2009,9,28,3,1097,1975,0,1719,398,0,0,0,6,1.5,78.9,918,96,7,19.4446,67,,,,
BON ,2009,9,29,3,1747,1420,0,1472,359,0,0,0,5,1.5,92.6,826,66,6,18.88904,66,,,,
BON ,2009,9,30,3,1498,1793,0,1310,320,0,1,0,4,1.5,83.4,920,115,7,18.88904,66,,,,
BON ,2009,10,1,3,730,1752,0,947,216,0,7,0,0,1.4,93.8,532,84,7,18.88904,66,,,,
BON ,2009,10,2,3,783,2923,0,1118,279,0,1,0,-1,1.5,84.6,477,156,7,18.88904,66,,,,
BON ,2009,10,3,3,648,3960,0,1177,321,0,0,0,-1,1.5,78.9,399,187,7,18.88904,66,,,,
BON ,2009,10,4,3,622,3361,0,937,252,0,0,0,0,1.5,79.2,320,141,7,18.33348,65,,,,
BON ,2009,10,5,3,770,5539,0,1169,304,0,1,0,2,1.3,84.8,367,268,6,18.33348,65,,,,
BON ,2009,10,6,3,1163,5386,0,1142,296,0,0,0,-1,1.4,83.8,610,322,7,18.33348,65,,,,
BON ,2009,10,7,3,900,5148,0,947,249,0,0,0,-2,1.3,87,395,208,7,18.33348,65,,,,
BON ,2009,10,8,3,451,3713,0,792,196,0,0,0,1,1.3,106.9,193,159,7,18.33348,65,,,,
BON ,2009,10,9,3,496,4415,0,943,234,0,0,0,1,1.3,97.6,210,194,7,17.22236,63,,,,
BON ,2009,10,10,3,390,2800,0,664,144,0,0,0,2,1.4,89.1,224,134,7,17.22236,63,,,,
BON ,2009,10,11,3,591,3800,0,774,180,0,0,0,0,1.3,89,189,166,4,16.6668,62,,,,
BON ,2009,10,12,3,335,1778,0,462,120,0,0,0,0,1.4,98.3,123,80,,16.11124,61,,,,
BON ,2009,10,13,3,400,1859,0,425,123,0,0,0,1,1.4,101.8,95,65,6,15.55568,60,,,,
BON ,2009,10,14,3,522,2708,0,429,150,0,0,0,0,1.3,93.1,140,88,6,15.55568,60,,,,
BON ,2009,10,15,3,350,2570,0,420,127,0,0,0,0,1.3,113.5,104,80,7,15.00012,59,,,,
BON ,2009,10,16,3,372,4887,0,454,138,0,0,0,-1,1.3,88.6,129,115,7,15.00012,59,,,,
BON ,2009,10,17,3,466,4100,0,718,229,0,0,0,0,1.4,90.3,179,118,7,15.00012,59,,,,
BON ,2009,10,18,3,467,4309,0,848,304,0,0,0,1,1.3,77.4,204,103,6.8,15.00012,59,,,,
BON ,2009,10,19,3,333,3138,0,538,161,0,1,0,0,1.3,87.5,118,105,7,15.00012,59,,,,
BON ,2009,10,20,3,143,2459,0,358,113,0,0,0,-2,1.3,92.3,38,85,6.8,15.00012,59,,,,
BON ,2009,10,21,3,138,2402,0,275,96,0,0,0,0,1.4,104.9,38,80,7,15.00012,59,,,,
BON ,2009,10,22,3,127,1990,0,234,77,0,1,0,-2,1.3,101.1,64,78,7,15.00012,59,,,,
BON ,2009,10,23,3,125,1765,0,182,61,1,0,0,0,1.3,74.4,34,39,3,15.00012,59,,,,
BON ,2009,10,24,3,166,1748,0,200,64,1,0,0,-5,1.4,75.7,29,59,7,15.00012,59,,,,
BON ,2009,10,25,3,103,1173,0,233,77,1,0,0,-4,1.3,114,31,36,7,14.44456,58,,,,
BON ,2009,10,26,3,128,1086,0,189,75,0,0,0,-1,1.3,92.6,19,36,6,13.889,57,,,,
BON ,2009,10,27,3,161,1899,0,254,92,3,0,0,0,1.1,93.9,43,57,6.5,13.889,57,,,,
BON ,2009,10,28,3,117,740,0,190,72,4,0,0,0,1.3,119,36,40,7,13.33344,56,,,,
BON ,2009,10,29,3,79,658,0,142,56,4,0,0,0,1.2,113.3,14,20,7,13.33344,56,,,,
BON ,2009,10,30,3,132,1559,0,170,79,3,0,0,-1,1.1,78.1,24,51,7,12.77788,55,,,,
BON ,2009,10,31,3,193,954,0,204,84,8,0,0,-1,1.2,80.1,44,46,6,12.77788,55,,,,
BON ,2009,11,1,3,114,428,0,121,61,5,0,0,0,1.1,95.1,22,24,6.2,12.77788,55,,,,
BON ,2009,11,2,3,52,411,0,141,63,5,0,0,1,1.1,110.4,12,18,7,12.77788,55,,,,
BON ,2009,11,3,3,72,339,0,116,53,5,0,0,0,1.2,121.3,18,14,7,12.22232,54,,,,
BON ,2009,11,4,3,55,251,0,113,58,5,0,0,0,1.2,120.8,9,20,7,11.66676,53,,,,
BON ,2009,11,5,3,11,187,0,80,29,6,0,0,0,1.2,119.9,1,16,6,11.66676,53,,,,
BON ,2009,11,6,3,47,116,0,56,26,5,0,0,0,1.2,110.9,11,12,6,11.66676,53,,,,
BON ,2009,11,7,3,19,92,0,73,22,3,0,0,0,1.2,115.8,4,17,6,11.66676,53,,,,
BON ,2009,11,8,3,24,140,0,61,28,6,0,0,0,1.2,129,7,13,7,11.66676,53,,,,
BON ,2009,11,9,3,19,126,0,53,17,4,0,0,0,1.2,138,-2,12,6,11.66676,53,,,,
BON ,2009,11,10,3,10,132,0,61,12,2,0,0,-1,1.2,122.2,0,10,7,11.66676,53,,,,
BON ,2009,11,11,3,1,63,0,38,15,2,0,0,0,1.2,121,1,5,6.5,11.66676,53,,,,
BON ,2009,11,12,3,18,64,0,38,19,2,0,0,0,1.2,121.3,2,6,6,11.66676,53,,,,
BON ,2009,11,13,3,22,37,0,45,17,0,0,0,0,1.2,119.3,1,2,6,11.66676,53,,,,
BON ,2009,11,14,3,22,48,0,53,18,2,0,0,-1,1.2,119.5,4,3,6,11.66676,53,,,,
BON ,2009,11,15,3,25,22,0,30,5,4,0,0,0,1.2,121.7,1,1,7,11.1112,52,,,,
BON ,2009,11,16,,21,17,0,40,11,2,0,0,2,1.2,120.4,0,1,6,11.1112,52,,,,
BON ,2009,11,17,,8,15,0,29,6,5,0,0,0,1.2,110.9,0,2,7,10.55564,51,,,,
BON ,2009,11,18,,4,10,0,37,10,1,0,0,1,1.2,115,0,3,7,10.55564,51,,,,
BON ,2009,11,19,,10,42,0,59,19,1,0,0,0,1.2,130.6,0,3,7,10.00008,50,,,,
BON ,2009,11,20,,10,74,0,31,8,3,0,0,0,1.2,114.4,-1,7,6,10.00008,50,,,,
BON ,2009,11,21,,5,38,0,35,19,3,0,0,0,1.2,117.7,1,4,6,10.00008,50,,,,
BON ,2009,11,22,,6,44,0,33,14,0,0,0,0,1.2,109.4,1,3,6,10.00008,50,,,,
BON ,2009,11,23,,9,9,0,19,11,3,0,0,0,1.2,118.8,0,2,7,10.00008,50,,,,
BON ,2009,11,24,,8,9,0,21,4,3,0,0,0,1.1,123.5,0,1,7,10.00008,50,,,,
BON ,2009,11,25,,1,3,0,25,10,0,0,0,0,1.2,126.3,0,0,7,10.00008,50,,,,
BON ,2009,11,26,,5,4,0,36,9,1,0,0,0,1.2,124.4,-1,0,7,10.00008,50,,,,
BON ,2009,11,27,,3,7,0,41,13,0,0,0,0,1.2,121.2,0,1,7,10.00008,50,,,,
BON ,2009,11,28,,3,1,0,51,17,1,0,0,0,1.2,121.9,0,0,7,9.44452,49,,,,
BON ,2009,11,29,,2,8,0,52,13,0,0,0,0,1.1,120.6,-1,0,7,9.44452,49,,,,
BON ,2009,11,30,,1,-3,0,32,11,0,0,0,0,1.2,119.2,0,2,7,8.88896,48,,,,
BON ,2009,12,1,,4,-3,0,26,6,0,0,0,0,0.5,121.6,0,0,7,8.88896,48,,,,
BON ,2009,12,2,,1,5,0,43,14,0,0,0,0,0.5,125.6,0,0,6.2,8.88896,48,,,,
BON ,2009,12,3,,4,-3,0,38,8,0,0,0,-1,0.9,126.3,-1,1,4,8.3334,47,,,,
BON ,2009,12,4,,0,1,0,34,7,0,0,0,0,0.9,119.6,0,0,7,8.3334,47,,,,
BON ,2009,12,5,,1,-3,0,27,1,0,0,0,0,0.6,134.5,0,0,5,7.77784,46,,,,
BON ,2009,12,6,,0,1,0,31,7,0,0,0,0,0.5,140.2,0,1,5,7.22228,45,,,,
BON ,2009,12,7,,0,3,0,24,3,0,0,0,-2,3.4,149.1,0,0,5,6.66672,44,,,,
BON ,2009,12,8,,0,3,0,29,8,0,0,0,0,1.6,144.7,-1,0,5,6.11116,43,,,,
BON ,2009,12,9,,0,3,0,32,9,0,0,0,0,1.4,145.2,0,0,7,6.11116,43,,,,
BON ,2009,12,10,,0,4,0,24,6,0,0,0,0,0.6,148.9,0,0,7,6.11116,43,,,,
BON ,2009,12,11,,1,-2,0,25,3,0,0,0,0,0.6,135,0,0,6,5.5556,42,,,,
BON ,2009,12,12,,0,-1,0,22,2,0,0,0,0,0.5,142.4,0,0,7,5.5556,42,,,,
BON ,2009,12,13,,1,3,0,64,16,0,0,0,0,0.5,139.2,0,1,4,5.5556,42,,,,
BON ,2009,12,14,,1,3,0,29,8,0,0,0,0,0.6,120.6,0,0,6.5,5.5556,42,,,,
BON ,2009,12,15,,0,0,0,13,1,0,0,0,0,0.6,140.5,0,0,5.2,5.5556,42,,,,
BON ,2009,12,16,,2,2,0,19,3,0,0,0,0,0.5,136.6,0,-1,5,5.5556,42,,,,
BON ,2009,12,17,,0,2,0,32,7,0,0,0,0,0.5,130.3,0,0,5.6,5.5556,42,,,,
BON ,2009,12,18,,0,1,0,34,5,0,0,0,0,0.5,113.4,0,0,5,5.5556,42,,,,
BON ,2009,12,19,,0,1,0,27,6,0,0,0,0,0.5,116,0,0,5,5.5556,42,,,,
BON ,2009,12,20,,2,3,0,35,11,0,0,0,0,0.5,117.5,0,2,5,5.5556,42,,,,
BON ,2009,12,21,,0,-4,0,26,5,0,0,0,0,0.5,111.3,0,-2,7,5.5556,42,,,,
BON ,2009,12,22,,0,2,0,34,5,0,0,0,0,0.5,112.5,0,-1,7,5.00004,41,,,,
BON ,2009,12,23,,0,3,0,16,1,0,0,0,0,0.5,133.4,0,1,7,5.00004,41,,,,
BON ,2009,12,24,,0,2,0,17,7,0,0,0,0,0.6,142.5,0,0,6,5.00004,41,,,,
BON ,2009,12,25,,0,0,0,23,3,0,0,0,0,0.5,130.8,0,-1,7,3.88892,39,,,,
BON ,2009,12,26,,0,0,0,31,8,0,0,0,0,0.5,131.4,0,-1,5,3.33336,38,,,,
BON ,2009,12,27,,0,2,0,18,6,0,0,0,0,0.6,135.2,0,-1,5,3.33336,38,,,,
BON ,2009,12,28,,0,0,0,9,2,0,0,0,0,0.5,139.6,0,-1,7,3.33336,38,,,,
BON ,2009,12,29,,0,-1,0,12,1,0,0,0,0,0.5,141,0,-1,7,3.88892,39,,,,
BON ,2009,12,30,,0,1,0,19,5,0,0,0,0,0.5,124.5,0,0,7,3.88892,39,,,,
BON ,2009,12,31,,0,-6,0,31,5,0,0,0,0,0,176.8,0,0,7,3.88892,39,,,,
BON ,2010,1,1,,0,-3,0,34,5,0,0,0,0,0,175.275,0,-1,7,3.88892,39,,,,
BON ,2010,1,2,,0,0,0,102,33,0,0,0,0,0.6,105.9,0,1,6,3.88892,39,,,,
BON ,2010,1,3,,2,3,0,51,14,0,0,0,0,0.6,116.9,0,1,6,4.44448,40,,,,
BON ,2010,1,4,,0,-3,0,14,2,0,0,0,0,0.6,121.4,0,0,6,4.44448,40,,,,
BON ,2010,1,5,,0,-4,0,25,4,0,0,0,0,0.6,131.3,0,1,7,4.44448,40,,,,
BON ,2010,1,6,,0,-3,0,46,11,0,0,0,0,0.5,147.5,0,0,7,4.44448,40,,,,
BON ,2010,1,7,,0,-1,0,19,7,0,0,0,0,0.5,169.9,0,0,7,4.44448,40,,,,
BON ,2010,1,8,,1,-1,0,16,4,0,0,0,0,0.5,130.3,0,0,5,4.44448,40,,,,
BON ,2010,1,9,,0,1,0,9,4,0,0,0,0,0.6,140.8,0,0,5.5,4.44448,40,,,,
BON ,2010,1,10,,0,2,0,27,7,0,0,0,0,0.5,118.6,0,0,6,4.44448,40,,,,
BON ,2010,1,11,,0,-2,0,18,11,0,0,0,0,0.5,120.6,0,0,7,4.44448,40,,,,
BON ,2010,1,12,,0,-1,0,6,0,0,0,0,0,0.5,121,0,0,7,4.44448,40,,,,
BON ,2010,1,13,,0,-1,0,20,2,0,0,0,0,0.5,123,0,0,7,4.44448,40,,,,
BON ,2010,1,14,,0,2,0,38,11,0,0,0,0,0.5,135.2,0,0,6,4.44448,40,,,,
BON ,2010,1,15,,0,0,0,18,2,0,0,0,0,0.6,114.7,0,0,7,4.44448,40,,,,
BON ,2010,1,16,,0,1,0,55,17,0,0,0,0,0.5,117.2,0,0,7,5.00004,41,,,,
BON ,2010,1,17,,0,1,0,77,20,0,0,0,0,0.5,126.4,0,0,7,5.00004,41,,,,
BON ,2010,1,18,,0,0,0,28,7,0,0,0,0,0.5,115.1,0,0,6,4.44448,40,,,,
BON ,2010,1,19,,0,0,0,31,5,0,0,0,0,0.5,114.8,0,0,5,5.00004,41,,,,
BON ,2010,1,20,,0,0,0,12,3,0,0,0,0,0.6,121.1,0,0,5,5.00004,41,,,,
BON ,2010,1,21,,0,0,0,16,5,0,0,0,0,0.6,115.2,0,0,5,4.44448,40,,,,
BON ,2010,1,22,,0,0,0,16,7,0,0,0,0,0.6,114.2,0,0,7,5.00004,41,,,,
BON ,2010,1,23,,0,0,0,20,3,0,0,0,0,0.6,116.7,0,0,7,5.00004,41,,,,
BON ,2010,1,24,,0,0,0,11,7,0,0,0,0,0.6,123.5,0,0,7,5.00004,41,,,,
BON ,2010,1,25,,0,0,0,8,1,0,0,0,0,0.6,133.7,0,0,6,5.00004,41,,,,
BON ,2010,1,26,,0,-1,0,8,-1,0,0,0,0,0.6,126.1,0,0,6.5,5.00004,41,,,,
BON ,2010,1,27,,0,-1,0,13,3,0,0,0,0,0.6,118,0,0,7,5.00004,41,,,,
BON ,2010,1,28,,0,0,0,25,9,0,0,0,0,1.3,123.8,0,0,7,5.00004,41,,,,
BON ,2010,1,29,,0,-1,0,16,3,0,0,0,0,0.6,120.3,0,0,6,5.00004,41,,,,
BON ,2010,1,30,,0,-1,0,12,5,0,0,0,0,1.1,116.5,0,0,7,5.00004,41,,,,
BON ,2010,1,31,,0,0,0,12,6,0,0,0,0,0.6,114.7,0,0,7,5.00004,41,,,,
BON ,2010,2,1,,0,1,0,31,8,0,0,0,0,0.6,119,0,0,7,5.5556,42,,,,
BON ,2010,2,2,,0,0,0,26,4,0,0,0,0,0.6,117.3,0,0,7,5.5556,42,,,,
BON ,2010,2,3,,0,0,0,22,8,0,0,0,0,0.7,117.9,0,0,7,5.5556,42,,,,
BON ,2010,2,4,,0,0,0,31,9,0,0,0,0,0.6,120.5,0,0,7,5.5556,42,,,,
BON ,2010,2,5,,0,-1,0,27,4,0,0,0,0,0.6,119.8,0,0,7,5.5556,42,,,,
BON ,2010,2,6,,0,0,0,30,8,0,0,0,0,0.6,120.7,0,0,7,5.5556,42,,,,
BON ,2010,2,7,,0,0,0,27,7,0,0,0,0,0.6,121.3,0,0,7,5.5556,42,,,,
BON ,2010,2,8,,0,0,0,28,10,0,0,0,0,0.6,124.2,0,0,6.8,5.5556,42,,,,
BON ,2010,2,9,,0,0,0,9,5,0,0,0,0,0.6,125.1,0,0,6,5.5556,42,,,,
BON ,2010,2,10,,0,0,0,6,3,0,0,0,0,0.6,125,0,0,6,5.5556,42,,,,
BON ,2010,2,11,,0,0,0,15,3,0,0,0,0,0.6,123.7,0,0,6,5.5556,42,,,,
BON ,2010,2,12,,0,0,0,17,10,0,0,0,0,0.6,118.7,0,0,6,5.5556,42,,,,
BON ,2010,2,13,,0,0,0,20,4,0,0,0,0,0.6,121.1,0,0,6,5.5556,42,,,,
BON ,2010,2,14,,0,0,0,19,10,0,0,0,0,0.6,119,0,0,6,5.5556,42,,,,
BON ,2010,2,15,,0,0,0,13,4,0,0,0,0,0.7,120.5,0,0,7,5.5556,42,,,,
BON ,2010,2,16,,0,0,0,25,6,0,0,0,0,0.7,119.7,0,0,6,5.5556,42,,,,
BON ,2010,2,17,,0,0,0,28,4,0,0,0,0,0.6,121.5,0,0,6,,,,,,
BON ,2010,2,18,,0,0,0,5,2,0,0,0,0,0.7,125.4,0,0,6,6.11116,43,,,,
BON ,2010,2,19,,0,0,0,10,4,0,0,0,0,0.7,125.1,0,0,7,6.11116,43,,,,
BON ,2010,2,20,,0,0,0,7,4,0,0,0,0,0.7,125.3,0,0,7,6.11116,43,,,,
BON ,2010,2,21,,0,0,0,5,2,0,0,0,0,0.7,125.4,0,0,6,6.11116,43,,,,
BON ,2010,2,22,,0,0,0,10,6,0,0,0,0,0.6,127.3,0,0,6.8,5.5556,42,,,,
BON ,2010,2,23,,0,0,0,6,0,0,0,0,0,0.3,127.6,0,0,6.9,5.5556,42,,,,
BON ,2010,2,24,,0,0,0,11,6,0,0,0,0,0.9,120.6,0,0,6.8,5.5556,42,,,,
BON ,2010,2,25,,0,0,0,27,8,0,0,0,0,0.6,118.5,0,0,7,6.11116,43,,,,
BON ,2010,2,26,,0,0,0,60,13,0,0,0,0,0.8,117.9,0,0,4,6.11116,43,,,,
BON ,2010,2,27,,1,0,0,92,24,0,0,0,0,1.3,110.5,0,0,7,6.11116,43,,,,
BON ,2010,2,28,,1,0,0,78,19,0,0,0,0,1.3,110.2,0,0,7,6.11116,43,,,,
BON ,2010,3,1,,3,0,0,56,18,0,0,0,0,1.3,113.3,0,0,7,6.11116,43,,,,
BON ,2010,3,2,,0,0,0,21,7,0,0,0,0,1.4,111,0,0,7,6.66672,44,,,,
BON ,2010,3,3,,0,0,0,34,9,0,0,0,0,1.5,111.8,0,0,7,6.11116,43,,,,
BON ,2010,3,4,,0,0,0,32,13,0,0,0,0,1.4,113.6,0,0,6,6.66672,44,,,,
BON ,2010,3,5,,0,0,0,43,18,0,0,0,0,1.3,116.8,0,0,7,6.66672,44,,,,
BON ,2010,3,6,,1,0,0,17,2,0,0,0,0,1.4,120.6,0,0,6,6.66672,44,,,,
BON ,2010,3,7,,0,0,0,38,6,0,0,0,0,1.4,120.7,0,0,6,6.66672,44,,,,
BON ,2010,3,8,,1,0,0,63,13,0,0,0,0,1.5,121.2,0,0,6.2,6.66672,44,,,,
BON ,2010,3,9,,1,0,0,55,16,0,0,0,0,1.4,126.2,0,0,6.1,6.66672,44,,,,
BON ,2010,3,10,,2,0,0,83,23,0,0,0,0,1.4,124.2,0,0,7,6.66672,44,,,,
BON ,2010,3,11,,4,0,0,88,27,0,0,0,0,1.5,122.7,0,0,6,6.66672,44,,,,
BON ,2010,3,12,,6,0,0,91,29,0,0,0,0,1.4,116.3,0,0,7,6.66672,44,,,,
BON ,2010,3,13,,7,0,0,98,25,0,0,0,0,1.3,115.3,0,0,7,6.66672,44,,,,
BON ,2010,3,14,,9,0,0,111,39,0,0,0,0,1.4,120,0,0,6,6.66672,44,,,,
BON ,2010,3,15,1,7,0,0,142,30,0,0,0,0,0,120.4,2,0,6,6.66672,44,,,,
BON ,2010,3,16,1,11,0,0,87,31,0,0,0,0,0,117.3,0,0,5,7.22228,45,,,,
BON ,2010,3,17,1,6,0,0,107,42,0,0,0,0,0,112.7,0,0,6,7.055555556,44.7,,,,
BON ,2010,3,18,1,14,0,0,72,18,0,0,0,0,0,116.2,0,0,6,7.053333333,44.696,,,,
BON ,2010,3,19,1,25,0,0,135,37,0,0,0,0,0,115.2,3,0,6,7.134444444,44.842,,,,
BON ,2010,3,20,1,11,0,0,49,24,0,0,0,0,0,115.6,0,0,5.5,7.180555556,44.925,,,,
BON ,2010,3,21,1,9,0,0,54,17,0,0,0,0,0,110.9,0,0,5,7.386666667,45.296,,,,
BON ,2010,3,22,1,22,0,0,100,21,0,0,0,0,0,90.5,1,0,6,7.506666667,45.512,,,,
BON ,2010,3,23,1,16,0,0,104,27,0,0,0,0,0,102.1,1,0,5.5,7.636666667,45.746,,,,
BON ,2010,3,24,1,24,0,0,96,24,0,0,0,0,0.6,103.7,1,0,,7.759444444,45.967,,,,
BON ,2010,3,25,1,35,0,0,129,24,0,0,0,0,0.1,107,2,0,5,7.905,46.229,,,,
BON ,2010,3,26,1,32,0,0,126,46,0,0,0,0,0,93.9,0,0,5,7.868333333,46.163,,,,
BON ,2010,3,27,1,23,0,0,106,40,0,0,0,0,0,115.7,0,0,4,7.976666667,46.358,,,,
BON ,2010,3,28,1,26,0,0,75,26,0,0,0,0,0,112.1,1,0,5,8.062222222,46.512,,,,
BON ,2010,3,29,1,45,0,0,107,44,0,0,0,0,0.2,123.5,2,0,6,8.037222222,46.467,,,,
BON ,2010,3,30,1,74,0,0,99,22,0,0,0,0,0.3,143.9,1,0,4.5,7.858888889,46.146,,,,
BON ,2010,3,31,1,54,0,0,111,30,0,0,0,0,0,144.8,0,0,6,7.817222222,46.071,,,,
BON ,2010,4,1,1,166,0,0,100,31,0,0,0,0,1.4,125.3,0,0,5,7.953888889,46.317,,,,
BON ,2010,4,2,1,227,0,0,58,24,0,0,0,0,0.2,112.8,1,0,5,7.937222222,46.287,,,,
BON ,2010,4,3,1,159,0,0,48,18,0,0,0,0,1.5,107.6,1,0,5.5,7.736111111,45.925,,,,
BON ,2010,4,4,1,168,0,0,58,19,0,0,0,0,1.6,114.8,0,0,6,7.712777778,45.883,,,,
BON ,2010,4,5,1,88,0,0,58,17,0,0,0,0,1.5,120.1,0,0,5,7.845,46.121,,,,
BON ,2010,4,6,1,229,0,0,88,31,0,0,0,0,1.6,106.4,1,0,4.8,8.055555556,46.5,,,,
BON ,2010,4,7,1,338,0,0,68,27,0,0,0,0,1.6,112.8,1,0,5.5,8.22,46.796,,,,
BON ,2010,4,8,1,687,0,0,113,29,0,0,0,0,1.5,98.7,2,0,5,8.361111111,47.05,,,,
BON ,2010,4,9,1,1068,0,0,91,27,0,0,0,0,1.6,95.9,1,0,5,8.44,47.192,,,,
BON ,2010,4,10,1,3546,0,0,135,43,0,0,0,0,72.3,116.6,7,0,5,8.527777778,47.35,,,,
BON ,2010,4,11,1,1136,0,0,105,40,0,0,0,0,80.2,123.2,1,0,4,8.687222222,47.637,,,,
BON ,2010,4,12,1,1470,0,0,88,30,0,0,0,0,67.3,110.2,2,0,5,8.981666667,48.167,,,,
BON ,2010,4,13,1,1839,0,0,43,16,0,0,0,0,67,109.9,4,0,,9.138888889,48.45,,,,
BON ,2010,4,14,1,3794,0,0,69,24,0,0,0,0,69,111.8,12,0,6,9.247777778,48.646,,,,
BON ,2010,4,15,1,7719,0,0,130,51,0,0,0,0,72,114.7,30,0,6,9.548333333,49.187,,,,
BON ,2010,4,16,1,6528,0,0,122,51,0,0,0,0,72.2,115,38,0,5.5,9.84,49.712,,,,
BON ,2010,4,17,1,7833,0,1,138,28,0,0,0,0,72.2,115,34,0,5,9.992777778,49.987,,,,
BON ,2010,4,18,1,2492,0,0,110,49,0,0,0,0,73.3,116.2,18,0,5,10.12722222,50.229,,,,
BON ,2010,4,19,1,7762,0,0,97,10,0,0,0,0,74.2,123.6,52,0,4.7,10.31222222,50.562,,,,
BON ,2010,4,20,1,9014,0,0,102,28,0,0,0,0,74.3,141,40,0,5,10.34277778,50.617,,,,
BON ,2010,4,21,1,11697,0,0,81,21,0,0,0,0,81,161.9,44,0,5,10.12277778,50.221,,,,
BON ,2010,4,22,1,7407,0,0,70,14,0,0,0,0,95.6,166.6,34,0,4.5,10.15055556,50.271,,,,
BON ,2010,4,23,1,6619,0,0,58,19,0,0,0,0,99.6,205.4,39,0,4,10.27333333,50.492,,,,
BON ,2010,4,24,1,5773,0,0,67,9,0,0,0,0,99.5,187.2,46,0,4,10.60166667,51.083,,,,
BON ,2010,4,25,1,7284,0,0,61,34,0,0,0,0,99.2,195.6,69,0,5,10.83111111,51.496,,,,
BON ,2010,4,26,1,6469,0,0,84,19,0,0,0,0,99.3,178.4,56,0,4,11,51.8,,,,
BON ,2010,4,27,1,9073,0,0,66,13,0,0,0,0,99.3,187.2,82,0,3,11.08111111,51.946,,,,
BON ,2010,4,28,1,8122,0,0,85,29,0,0,0,0,99.4,170.5,82,0,,11.27111111,52.288,,,,
BON ,2010,4,29,1,8788,0,0,90,24,0,0,0,0,99.5,173.3,107,0,4,11.26166667,52.271,,,,
BON ,2010,4,30,1,5996,0,0,84,21,0,0,0,0,99.3,174.5,153,0,4,11.26166667,52.271,,,,
BON ,2010,5,1,1,7764,0,0,78,24,0,0,0,0,99.5,172.4,175,0,4,11.30555556,52.35,,,,
BON ,2010,5,2,1,7651,0,0,76,15,0,0,0,0,99.7,181,229,0,4,11.375,52.475,,,,
BON ,2010,5,3,1,9184,0,0,81,17,0,0,0,0,99.5,185,278,0,4,11.41222222,52.542,,,,
BON ,2010,5,4,1,4808,0,0,102,23,0,0,0,0,99.5,199.1,260,0,4.5,11.30555556,52.35,,,,
BON ,2010,5,5,1,4289,0,0,121,26,0,0,0,0,99.6,191.9,226,0,4,11.33111111,52.396,,,,
BON ,2010,5,6,1,6732,0,1,133,28,0,0,0,0,99.1,170.3,426,0,4,11.19444444,52.15,,,,
BON ,2010,5,7,1,7549,0,0,119,32,0,0,1,0,94.2,198,566,0,4,11.28,52.304,,,,
BON ,2010,5,8,1,5655,0,0,137,35,0,0,14,0,89.1,170.6,522,0,5,11.435,52.583,,,,
BON ,2010,5,9,1,7306,0,0,116,26,0,0,4,0,82.8,182.5,797,0,4,11.63166667,52.937,,,,
BON ,2010,5,10,1,6614,0,0,148,25,0,0,18,0,77.3,183.9,878,0,5,11.73166667,53.117,,,,
BON ,2010,5,11,1,2807,0,0,129,30,0,0,30,0,74.4,159.8,509,0,4,11.74055556,53.133,,,,
BON ,2010,5,12,1,3681,0,0,173,32,0,0,58,0,81.3,195.5,792,0,4,11.77333333,53.192,,,,
BON ,2010,5,13,1,2482,0,0,131,28,0,0,56,0,89.5,209.1,588,0,4.4,12.01166667,53.621,,,,
BON ,2010,5,14,1,2985,0,1,139,21,0,0,132,0,89.4,199.5,647,0,5,12.50444444,54.508,,,,
BON ,2010,5,15,1,4998,0,0,154,32,0,0,474,1,87,173.2,930,0,5,12.91,55.238,,,,
BON ,2010,5,16,1,2814,0,0,106,25,0,0,775,0,84.4,184.9,574,0,5,13.17111111,55.708,,,,
BON ,2010,5,17,1,2219,0,1,96,19,0,0,2303,0,80.6,210.9,504,0,5.5,13.20611111,55.771,,,,
BON ,2010,5,18,1,1256,0,0,92,24,0,0,2112,0,74.6,214.7,226,0,4,13.12944444,55.633,,,,
BON ,2010,5,19,1,1219,0,0,117,25,0,0,904,1,80,245.6,231,0,2.5,13.21777778,55.792,,,,
BON ,2010,5,20,1,709,0,1,72,15,0,0,1402,4,90.8,219.8,170,0,5,13.185,55.733,,,,
BON ,2010,5,21,1,761,0,0,91,15,0,0,1506,0,99.2,270.8,169,0,4,13.14111111,55.654,,,,
BON ,2010,5,22,1,728,0,0,66,19,0,0,2496,0,99.5,244.7,145,0,5,12.96055556,55.329,,,,
BON ,2010,5,23,1,947,0,2,59,18,0,0,2065,1,99.4,219.2,137,0,3.5,12.88166667,55.187,,,,
BON ,2010,5,24,1,1564,0,2,118,15,0,0,3467,-1,99.5,239.5,230,0,4.4,12.77111111,54.988,,,,
BON ,2010,5,25,1,1232,0,0,119,24,0,0,2166,0,99.4,235.4,170,0,3.5,13.03222222,55.458,,,,
BON ,2010,5,26,1,1138,0,1,63,18,0,0,4248,0,99.3,202.1,134,0,5.5,13.23611111,55.825,,,,
BON ,2010,5,27,1,1829,0,8,91,24,0,0,3958,0,99.4,217.3,192,0,6,13.28722222,55.917,,,,
BON ,2010,5,28,1,1563,0,5,103,19,0,0,3119,1,99.6,189,152,0,5.5,13.19444444,55.75,,,,
